date;sensor;temperature;vibration
2020-01-02 18:59:40;97;180.24;-1087.2
2020-02-06 20:05:38;4;400.69;-3465.98
2020-02-06 20:05:38;17;166.45;-7448.77
2020-02-06 20:05:38;25;173.88;-6444.54
2020-02-06 20:05:38;29;155.45;-4755.55
2020-02-06 20:05:38;32;284.2;2431.79
2020-02-06 20:05:38;40;111.13;-4363.23
2020-02-06 20:05:38;92;21.81;6793.76
2019-12-13 16:39:48;1;261.46;-900.95
2019-12-13 16:39:48;10;461.06;-6929.71
2019-12-13 16:39:48;13;19.53;882.6
2019-12-13 16:39:48;28;157.0;5792.85
2019-12-13 16:39:48;58;490.03;-9899.04
2019-12-13 16:39:48;91;254.66;-7693.64
2019-12-13 16:39:48;97;495.6;-4201.51
2020-01-27 08:15:53;37;477.91;3009.37
2020-01-27 08:15:53;38;459.85;-8191.05
2020-01-27 08:15:53;39;149.19;354.71
2020-01-27 08:15:53;41;449.41;-7823.57
2020-01-27 08:15:53;65;309.64;7509.39
2020-01-27 08:15:53;66;476.7;-2154.75
2020-01-27 08:15:53;76;361.46;-9393.44
2020-01-27 08:15:53;80;37.09;3922.19
2020-01-27 08:15:53;100;418.52;9074.45
2020-01-26 04:31:33;5;61.86;-2229.08
2020-01-26 04:31:33;43;230.12;-9690.51
2020-01-26 04:31:33;44;54.44;-8641.59
2020-01-26 04:31:33;67;71.04;7733.65
2020-02-15 09:15:16;4;404.87;-1734.6
2020-02-15 09:15:16;17;227.76;3302.2
2020-02-15 09:15:16;25;190.57;5248.24
2020-02-15 09:15:16;29;124.02;-9793.59
2020-02-15 09:15:16;32;410.02;4581.93
2020-02-15 09:15:16;40;273.32;7033.16
2020-02-15 09:15:16;92;250.42;-8975.29
2020-02-05 16:39:56;14;426.33;-1599.18
2020-02-05 16:39:56;31;231.66;148.6
2020-02-05 16:39:56;53;83.55;-4454.94
2020-02-05 16:39:56;62;322.33;-4990.77
2020-02-05 16:39:56;77;131.05;7263.78
2020-02-05 16:39:56;79;398.53;7729.22
2020-02-05 16:39:56;83;340.6;3583.07
2020-02-05 16:39:56;94;179.54;6958.46
2020-01-20 12:26:25;6;49.8;1347.07
2020-01-20 12:26:25;18;110.95;442.63
2020-01-20 12:26:25;49;495.5;-1509.55
2020-01-20 12:26:25;50;165.77;-8603.83
2020-01-20 12:26:25;60;250.54;-2988.38
2020-01-20 12:26:25;64;227.07;8383.54
2020-01-20 12:26:25;86;481.7;-835.2
2020-01-20 12:26:25;90;109.3;-792.34
2020-01-20 12:26:25;95;118.59;153.0
2020-01-20 23:43:59;34;381.19;-5127.32
2020-01-20 23:43:59;46;198.21;3104.67
2020-01-20 23:43:59;47;364.22;6812.06
2020-01-20 23:43:59;52;212.29;1887.88
2020-01-20 23:43:59;74;251.67;7680.8
2020-01-20 23:43:59;78;489.34;-829.23
2020-01-20 23:43:59;84;1.1;-5763.73
2020-01-19 06:16:33;2;408.02;-9114.14
2020-01-19 06:16:33;7;187.18;-2791.42
2020-01-19 06:16:33;19;232.97;3786.93
2020-01-19 06:16:33;26;61.94;7138.68
2020-01-19 06:16:33;30;233.75;4577.69
2020-01-19 06:16:33;57;330.3;7239.97
2020-01-19 06:16:33;69;106.47;-3634.76
2020-01-19 06:16:33;75;310.74;9268.49
2020-02-11 20:17:16;12;49.47;7867.59
2020-02-11 20:17:16;16;231.96;-4282.85
2020-02-11 20:17:16;27;147.22;-616.24
2020-02-11 20:17:16;51;110.66;2446.77
2020-02-11 20:17:16;56;185.88;2881.18
2020-02-11 20:17:16;81;119.68;626.31
2020-02-11 20:17:16;89;63.58;2674.97
2020-01-15 18:21:01;6;156.8;-6712.34
2020-01-15 18:21:01;18;469.9;-8445.7
2020-01-15 18:21:01;49;116.24;914.3
2020-01-15 18:21:01;50;151.79;-9286.87
2020-01-15 18:21:01;60;380.02;1941.19
2020-01-15 18:21:01;64;498.66;-6802.93
2020-01-15 18:21:01;86;302.14;206.28
2020-01-15 18:21:01;90;133.62;8332.11
2020-01-15 18:21:01;95;464.81;8879.19
2019-12-12 14:58:12;5;186.81;-166.56
2019-12-12 14:58:12;43;39.84;-5448.22
2019-12-12 14:58:12;44;150.43;2010.65
2019-12-12 14:58:12;67;303.42;-4219.89
2020-02-18 02:31:19;11;343.85;1540.47
2020-02-18 02:31:19;15;99.34;5666.19
2020-02-18 02:31:19;20;288.08;-9622.29
2020-02-18 02:31:19;21;215.83;-2350.44
2020-02-18 02:31:19;36;265.64;-1086.85
2020-02-18 02:31:19;59;32.03;-4339.68
2020-01-29 10:16:20;14;193.61;-4986.47
2020-01-29 10:16:20;31;67.65;-1236.7
2020-01-29 10:16:20;53;138.15;6127.11
2020-01-29 10:16:20;62;127.44;7919.73
2020-01-29 10:16:20;77;1.31;7083.73
2020-01-29 10:16:20;79;323.58;8079.4
2020-01-29 10:16:20;83;32.28;7342.92
2020-01-29 10:16:20;94;224.55;-7233.12
2019-12-15 10:46:29;8;201.21;4110.47
2019-12-15 10:46:29;45;360.83;396.84
2019-12-15 10:46:29;61;333.68;-1437.01
2019-12-15 10:46:29;87;258.32;1184.18
2019-12-15 10:46:29;88;228.77;791.13
2019-12-15 10:46:29;93;355.71;8199.9
2019-12-12 23:27:57;6;246.48;6715.3
2019-12-12 23:27:57;18;77.91;-9965.32
2019-12-12 23:27:57;49;110.57;-9484.07
2019-12-12 23:27:57;50;0.07;-7488.25
2019-12-12 23:27:57;60;248.12;-3574.63
2019-12-12 23:27:57;64;285.87;-9921.7
2019-12-12 23:27:57;86;50.53;6556.63
2019-12-12 23:27:57;90;43.03;-9528.71
2019-12-12 23:27:57;95;383.35;-3842.58
2019-12-10 02:28:01;8;427.87;9505.37
2019-12-10 02:28:01;45;167.49;8693.19
2019-12-10 02:28:01;61;240.54;-7213.21
2019-12-10 02:28:01;87;468.4;-1659.63
2019-12-10 02:28:01;88;183.99;8533.46
2019-12-10 02:28:01;93;272.08;503.61
2020-02-29 17:16:14;8;475.14;-4802.51
2020-02-29 17:16:14;45;461.64;9483.12
2020-02-29 17:16:14;61;374.44;9033.32
2020-02-29 17:16:14;87;319.55;-2021.46
2020-02-29 17:16:14;88;277.91;8707.74
2020-02-29 17:16:14;93;459.94;-3178.68
2020-02-13 23:53:01;37;47.97;3242.8
2020-02-13 23:53:01;38;99.1;9887.2
2020-02-13 23:53:01;39;496.3;-8749.66
2020-02-13 23:53:01;41;391.43;-8268.18
2020-02-13 23:53:01;65;401.65;-9360.71
2020-02-13 23:53:01;66;29.61;-869.8
2020-02-13 23:53:01;76;55.9;-8888.39
2020-02-13 23:53:01;80;307.58;9278.14
2020-02-13 23:53:01;100;399.9;-334.19
2020-01-06 05:16:20;24;490.1;-8584.29
2020-01-06 05:16:20;33;274.76;-2279.72
2020-01-06 05:16:20;35;96.18;4465.56
2020-01-06 05:16:20;55;391.8;-2156.21
2020-01-06 05:16:20;63;145.13;-5799.6
2020-01-06 05:16:20;70;327.11;-9769.87
2020-01-06 05:16:20;72;492.91;-1673.03
2020-01-06 05:16:20;82;310.33;627.68
2020-01-06 05:16:20;96;434.06;9376.32
2019-12-31 19:55:23;4;36.65;2570.78
2019-12-31 19:55:23;17;323.53;-8674.24
2019-12-31 19:55:23;25;150.89;-7987.38
2019-12-31 19:55:23;29;141.22;-3382.58
2019-12-31 19:55:23;32;37.51;3830.41
2019-12-31 19:55:23;40;225.45;-4976.39
2019-12-31 19:55:23;92;10.22;5870.55
2020-02-11 07:46:10;37;285.25;5420.21
2020-02-11 07:46:10;38;215.77;6322.79
2020-02-11 07:46:10;39;352.91;-74.49
2020-02-11 07:46:10;41;198.36;-7078.47
2020-02-11 07:46:10;65;492.16;-4678.94
2020-02-11 07:46:10;66;395.26;4539.42
2020-02-11 07:46:10;76;358.33;1482.15
2020-02-11 07:46:10;80;493.28;-123.14
2020-02-11 07:46:10;100;446.5;3111.87
2020-02-17 06:17:49;14;204.53;-6917.88
2020-02-17 06:17:49;31;223.25;9836.93
2020-02-17 06:17:49;53;435.23;-6129.84
2020-02-17 06:17:49;62;226.26;8429.77
2020-02-17 06:17:49;77;443.42;-258.87
2020-02-17 06:17:49;79;258.04;1299.69
2020-02-17 06:17:49;83;326.63;-7220.48
2020-02-17 06:17:49;94;376.72;-2078.41
2020-02-15 03:28:22;14;114.48;921.83
2020-02-15 03:28:22;31;348.11;7803.58
2020-02-15 03:28:22;53;200.73;-3654.92
2020-02-15 03:28:22;62;393.64;3566.49
2020-02-15 03:28:22;77;366.67;3278.58
2020-02-15 03:28:22;79;454.47;-5486.62
2020-02-15 03:28:22;83;28.74;7404.99
2020-02-15 03:28:22;94;47.04;-2257.98
2019-12-20 17:22:45;5;399.66;-7857.75
2019-12-20 17:22:45;43;311.23;-3523.18
2019-12-20 17:22:45;44;349.81;-6898.35
2019-12-20 17:22:45;67;196.0;7852.61
2020-01-22 11:53:16;2;430.84;-1236.91
2020-01-22 11:53:16;7;52.86;8053.35
2020-01-22 11:53:16;19;465.82;-1370.33
2020-01-22 11:53:16;26;125.69;-8055.2
2020-01-22 11:53:16;30;96.35;7226.13
2020-01-22 11:53:16;57;283.35;2255.97
2020-01-22 11:53:16;69;101.83;-3560.96
2020-01-22 11:53:16;75;196.47;-9138.13
2020-02-18 12:16:36;1;290.37;9373.31
2020-02-18 12:16:36;10;9.67;6815.58
2020-02-18 12:16:36;13;32.64;2872.65
2020-02-18 12:16:36;28;89.33;-947.16
2020-02-18 12:16:36;58;189.05;-196.27
2020-02-18 12:16:36;91;186.65;-8547.84
2020-02-18 12:16:36;97;91.89;3579.47
2020-02-24 16:54:32;4;120.76;-3377.31
2020-02-24 16:54:32;17;318.68;872.45
2020-02-24 16:54:32;25;383.2;-1566.7
2020-02-24 16:54:32;29;253.73;3122.02
2020-02-24 16:54:32;32;487.43;4813.56
2020-02-24 16:54:32;40;156.91;424.71
2020-02-24 16:54:32;92;64.05;-1175.2
2019-12-10 15:56:01;6;161.63;7494.82
2019-12-10 15:56:01;18;387.66;-640.31
2019-12-10 15:56:01;49;362.9;-7103.74
2019-12-10 15:56:01;50;442.85;7239.19
2019-12-10 15:56:01;60;460.27;-1266.42
2019-12-10 15:56:01;64;128.59;-7859.45
2019-12-10 15:56:01;86;118.65;3618.31
2019-12-10 15:56:01;90;11.14;7140.57
2019-12-10 15:56:01;95;447.47;-1676.05
2019-12-28 22:00:19;6;290.65;5303.94
2019-12-28 22:00:19;18;216.84;1447.82
2019-12-28 22:00:19;49;341.73;6250.42
2019-12-28 22:00:19;50;86.63;9558.04
2019-12-28 22:00:19;60;396.79;-4848.7
2019-12-28 22:00:19;64;163.62;797.37
2019-12-28 22:00:19;86;248.39;5223.45
2019-12-28 22:00:19;90;467.53;6126.67
2019-12-28 22:00:19;95;120.46;-6813.71
2020-01-11 08:33:08;2;58.37;-4629.58
2020-01-11 08:33:08;7;455.62;9859.77
2020-01-11 08:33:08;19;46.4;-6701.09
2020-01-11 08:33:08;26;295.11;-5998.84
2020-01-11 08:33:08;30;98.09;-9433.23
2020-01-11 08:33:08;57;216.76;9019.31
2020-01-11 08:33:08;69;443.32;-1452.17
2020-01-11 08:33:08;75;300.39;-7730.47
2020-02-17 17:40:45;6;286.39;1418.79
2020-02-17 17:40:45;18;494.81;3355.22
2020-02-17 17:40:45;49;351.23;-8308.64
2020-02-17 17:40:45;50;75.88;518.13
2020-02-17 17:40:45;60;55.27;-6928.89
2020-02-17 17:40:45;64;286.61;9866.28
2020-02-17 17:40:45;86;196.24;1404.52
2020-02-17 17:40:45;90;391.65;6384.16
2020-02-17 17:40:45;95;446.05;8388.59
2020-02-23 12:15:26;6;380.34;8349.95
2020-02-23 12:15:26;18;23.49;-647.27
2020-02-23 12:15:26;49;36.64;-9793.52
2020-02-23 12:15:26;50;288.41;9823.37
2020-02-23 12:15:26;60;62.02;548.65
2020-02-23 12:15:26;64;272.81;8380.6
2020-02-23 12:15:26;86;280.56;-477.39
2020-02-23 12:15:26;90;103.58;-5644.62
2020-02-23 12:15:26;95;215.05;-6537.89
2020-01-24 03:50:54;1;385.23;3076.68
2020-01-24 03:50:54;10;305.62;-6655.38
2020-01-24 03:50:54;13;392.43;-8120.74
2020-01-24 03:50:54;28;255.28;-6565.89
2020-01-24 03:50:54;58;469.57;3204.52
2020-01-24 03:50:54;91;392.41;7887.96
2020-01-24 03:50:54;97;187.8;-8235.86
2019-12-25 18:23:37;2;179.24;-9808.7
2019-12-25 18:23:37;7;468.76;6287.07
2019-12-25 18:23:37;19;396.54;8939.05
2019-12-25 18:23:37;26;195.38;-2623.01
2019-12-25 18:23:37;30;208.12;-1762.7
2019-12-25 18:23:37;57;74.35;313.94
2019-12-25 18:23:37;69;259.26;-637.84
2019-12-25 18:23:37;75;256.06;6254.62
2019-12-14 20:50:27;2;356.82;2129.9
2019-12-14 20:50:27;7;480.4;-4438.83
2019-12-14 20:50:27;19;12.86;796.71
2019-12-14 20:50:27;26;335.08;-8850.88
2019-12-14 20:50:27;30;191.78;9796.75
2019-12-14 20:50:27;57;323.27;-7685.39
2019-12-14 20:50:27;69;420.89;-5671.98
2019-12-14 20:50:27;75;28.55;8687.96
2020-03-07 18:46:39;3;93.22;-5709.64
2020-03-07 18:46:39;9;117.53;-5248.59
2020-03-07 18:46:39;22;72.74;6324.91
2020-03-07 18:46:39;23;314.27;7956.13
2020-03-07 18:46:39;48;372.68;-7431.58
2020-03-07 18:46:39;68;440.76;-8547.01
2020-03-07 18:46:39;71;264.24;4020.09
2020-03-07 18:46:39;73;395.6;2429.27
2020-03-07 18:46:39;85;104.76;1806.66
2019-12-16 20:12:00;2;410.62;7192.47
2019-12-16 20:12:00;7;279.67;8057.35
2019-12-16 20:12:00;19;272.29;2694.86
2019-12-16 20:12:00;26;266.27;902.47
2019-12-16 20:12:00;30;209.31;5165.54
2019-12-16 20:12:00;57;173.36;-2664.72
2019-12-16 20:12:00;69;319.35;1267.38
2019-12-16 20:12:00;75;402.39;9485.1
2020-01-03 12:27:07;5;268.37;-446.07
2020-01-03 12:27:07;43;153.53;-9369.56
2020-01-03 12:27:07;44;203.22;-8940.17
2020-01-03 12:27:07;67;87.41;1567.91
2020-01-08 12:27:11;8;453.95;-3966.29
2020-01-08 12:27:11;45;46.89;-8541.29
2020-01-08 12:27:11;61;86.66;9463.34
2020-01-08 12:27:11;87;155.38;2471.65
2020-01-08 12:27:11;88;467.78;-5525.61
2020-01-08 12:27:11;93;461.18;7525.75
2019-12-25 09:39:15;11;30.54;-580.7
2019-12-25 09:39:15;15;316.44;9549.84
2019-12-25 09:39:15;20;48.08;-5408.49
2019-12-25 09:39:15;21;142.0;-2768.66
2019-12-25 09:39:15;36;144.48;9303.48
2019-12-25 09:39:15;59;395.38;9853.34
2019-12-13 19:22:39;1;269.26;-4507.32
2019-12-13 19:22:39;10;13.82;-7269.43
2019-12-13 19:22:39;13;115.2;8389.29
2019-12-13 19:22:39;28;135.7;-9686.37
2019-12-13 19:22:39;58;374.33;-9759.21
2019-12-13 19:22:39;91;346.81;6609.95
2019-12-13 19:22:39;97;261.94;409.3
2020-02-15 21:12:36;5;57.69;-1647.97
2020-02-15 21:12:36;43;185.11;-439.86
2020-02-15 21:12:36;44;44.14;3764.75
2020-02-15 21:12:36;67;149.19;-172.29
2020-01-04 06:18:46;3;6.73;3332.0
2020-01-04 06:18:46;9;470.38;-4909.62
2020-01-04 06:18:46;22;445.69;-1214.21
2020-01-04 06:18:46;23;107.4;1331.62
2020-01-04 06:18:46;48;99.76;-5068.11
2020-01-04 06:18:46;68;160.32;-2207.81
2020-01-04 06:18:46;71;303.47;9392.72
2020-01-04 06:18:46;73;388.84;-6245.39
2020-01-04 06:18:46;85;235.92;-3300.47
2019-12-12 19:42:16;5;87.12;-6923.87
2019-12-12 19:42:16;43;347.74;5521.94
2019-12-12 19:42:16;44;74.15;4051.76
2019-12-12 19:42:16;67;49.93;178.59
2020-01-24 14:22:08;11;204.12;5349.67
2020-01-24 14:22:08;15;373.0;1699.04
2020-01-24 14:22:08;20;93.77;9999.97
2020-01-24 14:22:08;21;195.02;3883.3
2020-01-24 14:22:08;36;401.02;-8046.13
2020-01-24 14:22:08;59;30.31;-2722.62
2019-12-07 12:27:02;2;279.96;-4264.93
2019-12-07 12:27:02;7;426.99;8145.93
2019-12-07 12:27:02;19;228.86;9725.07
2019-12-07 12:27:02;26;141.09;-3333.5
2019-12-07 12:27:02;30;468.21;-1262.31
2019-12-07 12:27:02;57;73.6;8787.75
2019-12-07 12:27:02;69;425.62;7852.83
2019-12-07 12:27:02;75;490.96;-2431.6
2020-03-07 03:31:17;37;419.78;3833.28
2020-03-07 03:31:17;38;266.14;8939.44
2020-03-07 03:31:17;39;374.74;6132.55
2020-03-07 03:31:17;41;20.67;6360.35
2020-03-07 03:31:17;65;217.48;2434.0
2020-03-07 03:31:17;66;227.04;-7911.9
2020-03-07 03:31:17;76;287.92;-2636.99
2020-03-07 03:31:17;80;286.23;-3955.71
2020-03-07 03:31:17;100;413.59;-2774.04
2019-12-30 10:17:18;37;136.53;181.36
2019-12-30 10:17:18;38;360.78;8699.23
2019-12-30 10:17:18;39;3.6;3551.37
2019-12-30 10:17:18;41;137.43;-7533.21
2019-12-30 10:17:18;65;492.8;-5533.4
2019-12-30 10:17:18;66;59.91;976.38
2019-12-30 10:17:18;76;59.31;-7244.52
2019-12-30 10:17:18;80;490.63;-2202.51
2019-12-30 10:17:18;100;180.3;6491.86
2020-01-24 23:59:21;3;74.01;2584.1
2020-01-24 23:59:21;9;499.68;-9875.43
2020-01-24 23:59:21;22;392.3;1181.79
2020-01-24 23:59:21;23;376.45;-5022.05
2020-01-24 23:59:21;48;210.98;-9024.94
2020-01-24 23:59:21;68;205.44;2706.48
2020-01-24 23:59:21;71;196.4;-6800.6
2020-01-24 23:59:21;73;335.57;3067.58
2020-01-24 23:59:21;85;105.13;5033.76
2020-02-22 02:19:51;34;292.19;7492.78
2020-02-22 02:19:51;46;276.49;-3791.38
2020-02-22 02:19:51;47;234.41;3272.69
2020-02-22 02:19:51;52;34.67;9045.78
2020-02-22 02:19:51;74;385.22;3848.63
2020-02-22 02:19:51;78;465.32;3879.72
2020-02-22 02:19:51;84;88.17;-8780.95
2020-02-13 16:01:09;12;194.23;820.29
2020-02-13 16:01:09;16;38.15;4827.92
2020-02-13 16:01:09;27;82.76;-3700.7
2020-02-13 16:01:09;51;383.62;535.77
2020-02-13 16:01:09;56;179.75;-7429.12
2020-02-13 16:01:09;81;380.05;2254.03
2020-02-13 16:01:09;89;0.74;2417.99
2020-02-17 01:47:18;14;379.06;7896.74
2020-02-17 01:47:18;31;336.28;4396.71
2020-02-17 01:47:18;53;222.86;8786.04
2020-02-17 01:47:18;62;77.76;-6325.09
2020-02-17 01:47:18;77;351.63;-1318.57
2020-02-17 01:47:18;79;122.11;-9272.0
2020-02-17 01:47:18;83;160.67;-5898.42
2020-02-17 01:47:18;94;161.0;-7941.27
2020-01-29 03:47:22;5;228.7;-5836.5
2020-01-29 03:47:22;43;181.07;6452.61
2020-01-29 03:47:22;44;372.31;8216.85
2020-01-29 03:47:22;67;283.46;-2702.04
2019-12-09 12:37:30;11;225.09;-6384.01
2019-12-09 12:37:30;15;293.61;-5604.32
2019-12-09 12:37:30;20;63.33;-5698.97
2019-12-09 12:37:30;21;350.68;-835.69
2019-12-09 12:37:30;36;390.72;-8786.85
2019-12-09 12:37:30;59;391.53;-3318.64
2020-02-18 06:22:57;6;334.79;945.73
2020-02-18 06:22:57;18;405.19;-9580.17
2020-02-18 06:22:57;49;146.15;4080.5
2020-02-18 06:22:57;50;339.48;8740.16
2020-02-18 06:22:57;60;453.09;5320.33
2020-02-18 06:22:57;64;6.27;-1849.83
2020-02-18 06:22:57;86;210.01;3473.94
2020-02-18 06:22:57;90;147.33;4455.78
2020-02-18 06:22:57;95;348.1;-3675.87
2020-01-08 18:32:24;14;347.64;-6396.57
2020-01-08 18:32:24;31;47.94;-1984.21
2020-01-08 18:32:24;53;417.29;-903.5
2020-01-08 18:32:24;62;145.56;-9844.91
2020-01-08 18:32:24;77;345.5;-38.18
2020-01-08 18:32:24;79;215.1;-3227.87
2020-01-08 18:32:24;83;8.14;-610.4
2020-01-08 18:32:24;94;221.75;8061.56
2020-02-02 20:30:03;4;461.62;8626.55
2020-02-02 20:30:03;17;164.09;-6399.51
2020-02-02 20:30:03;25;45.74;-5741.1
2020-02-02 20:30:03;29;324.82;5063.65
2020-02-02 20:30:03;32;439.97;-1033.82
2020-02-02 20:30:03;40;139.68;3923.05
2020-02-02 20:30:03;92;136.92;5311.11
2020-02-29 17:43:47;1;333.55;3927.05
2020-02-29 17:43:47;10;216.97;-848.19
2020-02-29 17:43:47;13;74.4;-5445.56
2020-02-29 17:43:47;28;74.24;-5288.38
2020-02-29 17:43:47;58;180.34;-9300.75
2020-02-29 17:43:47;91;372.21;2735.56
2020-02-29 17:43:47;97;11.43;-1753.59
2019-12-04 08:58:50;12;343.55;-7218.88
2019-12-04 08:58:50;16;416.62;-4831.17
2019-12-04 08:58:50;27;235.24;-8458.44
2019-12-04 08:58:50;51;20.55;1358.65
2019-12-04 08:58:50;56;264.24;1056.59
2019-12-04 08:58:50;81;205.97;-8810.38
2019-12-04 08:58:50;89;429.83;-7701.84
2020-03-01 07:26:47;2;323.06;-4908.99
2020-03-01 07:26:47;7;103.88;-888.9
2020-03-01 07:26:47;19;469.36;-5057.1
2020-03-01 07:26:47;26;358.42;-8769.97
2020-03-01 07:26:47;30;487.89;-9490.87
2020-03-01 07:26:47;57;473.18;3817.68
2020-03-01 07:26:47;69;219.03;-2083.79
2020-03-01 07:26:47;75;64.39;6800.65
2020-01-06 09:07:56;6;130.78;4797.56
2020-01-06 09:07:56;18;313.1;-3980.15
2020-01-06 09:07:56;49;97.28;-6792.56
2020-01-06 09:07:56;50;439.72;-7126.97
2020-01-06 09:07:56;60;233.35;376.93
2020-01-06 09:07:56;64;355.27;-5463.41
2020-01-06 09:07:56;86;439.4;-9421.01
2020-01-06 09:07:56;90;461.57;-1667.91
2020-01-06 09:07:56;95;325.32;-7576.64
2019-12-04 17:35:38;8;105.72;8734.05
2019-12-04 17:35:38;45;99.55;9926.71
2019-12-04 17:35:38;61;461.99;-1445.26
2019-12-04 17:35:38;87;147.17;-7544.65
2019-12-04 17:35:38;88;350.41;-8488.24
2019-12-04 17:35:38;93;184.16;-7791.14
2019-12-08 03:33:19;3;74.7;4900.18
2019-12-08 03:33:19;9;310.7;-6421.22
2019-12-08 03:33:19;22;133.63;-1452.67
2019-12-08 03:33:19;23;485.09;6778.62
2019-12-08 03:33:19;48;498.47;2011.05
2019-12-08 03:33:19;68;158.51;4620.35
2019-12-08 03:33:19;71;434.95;-8165.82
2019-12-08 03:33:19;73;188.88;-5370.57
2019-12-08 03:33:19;85;24.78;-4330.61
2020-02-06 04:01:52;3;325.38;1092.09
2020-02-06 04:01:52;9;371.77;9679.23
2020-02-06 04:01:52;22;270.84;-2459.76
2020-02-06 04:01:52;23;200.9;3239.21
2020-02-06 04:01:52;48;97.18;6830.4
2020-02-06 04:01:52;68;80.18;1360.52
2020-02-06 04:01:52;71;91.4;8029.25
2020-02-06 04:01:52;73;178.39;377.76
2020-02-06 04:01:52;85;90.28;-1287.83
2019-12-02 22:07:22;5;14.2;-7418.42
2019-12-02 22:07:22;43;83.14;2374.99
2019-12-02 22:07:22;44;262.82;-1916.21
2019-12-02 22:07:22;67;399.22;2197.93
2019-12-11 01:12:08;4;60.13;554.99
2019-12-11 01:12:08;17;293.83;-6792.52
2019-12-11 01:12:08;25;37.94;1138.92
2019-12-11 01:12:08;29;99.83;-8636.57
2019-12-11 01:12:08;32;340.73;9154.62
2019-12-11 01:12:08;40;290.6;5125.18
2019-12-11 01:12:08;92;105.24;-8715.7
2019-12-08 12:32:00;6;116.97;-3826.38
2019-12-08 12:32:00;18;341.21;1050.19
2019-12-08 12:32:00;49;236.39;-5144.25
2019-12-08 12:32:00;50;327.44;1534.9
2019-12-08 12:32:00;60;402.04;2737.17
2019-12-08 12:32:00;64;400.31;-8885.64
2019-12-08 12:32:00;86;164.82;-8682.22
2019-12-08 12:32:00;90;446.98;23.16
2019-12-08 12:32:00;95;226.15;9866.15
2020-01-19 21:29:23;14;133.8;-937.95
2020-01-19 21:29:23;31;438.13;4583.38
2020-01-19 21:29:23;53;135.86;-2136.94
2020-01-19 21:29:23;62;69.46;528.71
2020-01-19 21:29:23;77;283.59;1069.35
2020-01-19 21:29:23;79;82.79;3757.01
2020-01-19 21:29:23;83;88.4;9018.43
2020-01-19 21:29:23;94;43.07;2513.63
2020-03-08 06:49:02;5;138.98;-5796.67
2020-03-08 06:49:02;43;492.51;7145.25
2020-03-08 06:49:02;44;455.69;4194.61
2020-03-08 06:49:02;67;124.74;24.27
2020-02-23 02:13:05;37;266.94;-5658.45
2020-02-23 02:13:05;38;400.42;1052.56
2020-02-23 02:13:05;39;58.89;6106.01
2020-02-23 02:13:05;41;36.48;-6979.3
2020-02-23 02:13:05;65;170.86;3714.44
2020-02-23 02:13:05;66;475.44;8073.4
2020-02-23 02:13:05;76;115.7;-8224.79
2020-02-23 02:13:05;80;491.46;2247.81
2020-02-23 02:13:05;100;447.02;6264.92
2020-02-26 11:40:25;34;66.49;-7713.59
2020-02-26 11:40:25;46;213.25;-3867.5
2020-02-26 11:40:25;47;383.42;-5357.15
2020-02-26 11:40:25;52;163.66;-5225.26
2020-02-26 11:40:25;74;187.05;-647.47
2020-02-26 11:40:25;78;136.0;725.31
2020-02-26 11:40:25;84;346.29;7168.35
2020-01-22 04:33:30;4;244.37;722.57
2020-01-22 04:33:30;17;123.5;-6764.55
2020-01-22 04:33:30;25;0.66;-9132.78
2020-01-22 04:33:30;29;130.05;-9650.46
2020-01-22 04:33:30;32;371.35;-2841.96
2020-01-22 04:33:30;40;475.34;-6278.34
2020-01-22 04:33:30;92;230.9;-3885.89
2020-01-14 09:41:42;24;232.91;9292.16
2020-01-14 09:41:42;33;473.08;1274.72
2020-01-14 09:41:42;35;42.67;9310.0
2020-01-14 09:41:42;55;33.04;1005.95
2020-01-14 09:41:42;63;84.83;-7074.51
2020-01-14 09:41:42;70;46.53;6023.59
2020-01-14 09:41:42;72;53.87;-802.37
2020-01-14 09:41:42;82;58.53;7698.92
2020-01-14 09:41:42;96;203.74;9632.06
2020-01-19 05:24:01;6;282.23;-7392.06
2020-01-19 05:24:01;18;363.28;-7291.45
2020-01-19 05:24:01;49;102.53;8771.9
2020-01-19 05:24:01;50;479.45;-699.11
2020-01-19 05:24:01;60;80.66;6411.97
2020-01-19 05:24:01;64;249.67;6642.08
2020-01-19 05:24:01;86;270.26;7158.07
2020-01-19 05:24:01;90;338.24;7113.34
2020-01-19 05:24:01;95;98.02;-4510.01
2020-02-05 22:30:11;12;357.85;3242.71
2020-02-05 22:30:11;16;355.6;-746.49
2020-02-05 22:30:11;27;143.24;866.01
2020-02-05 22:30:11;51;103.52;1375.67
2020-02-05 22:30:11;56;369.27;3609.02
2020-02-05 22:30:11;81;40.73;-8993.52
2020-02-05 22:30:11;89;182.67;-2343.0
2020-01-18 19:27:01;37;170.91;510.12
2020-01-18 19:27:01;38;485.21;7715.25
2020-01-18 19:27:01;39;130.32;1556.08
2020-01-18 19:27:01;41;85.57;9559.07
2020-01-18 19:27:01;65;364.2;-6334.84
2020-01-18 19:27:01;66;274.71;-9210.69
2020-01-18 19:27:01;76;349.29;-5554.82
2020-01-18 19:27:01;80;105.53;-2260.88
2020-01-18 19:27:01;100;442.66;-2283.52
2020-01-03 04:09:00;3;112.19;-9663.03
2020-01-03 04:09:00;9;357.03;-3680.85
2020-01-03 04:09:00;22;63.9;6008.87
2020-01-03 04:09:00;23;419.56;2709.71
